OS_PLATFORM,MODEL,DV_MODEL,CO2_FOOTPRINT,USER_COUNTRY_CD,USER_ID_ENCRYPTED,EMPLOYEE_TYPE,DEVICECAPACITY
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,SZ^RK[I,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,67,RS,ERNPOKBQ,EMP - Regular,256
16.6.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,MX,H[YEXbG<,EMP - Regular,128
17.3.1,IPAD 9.7-INCH 6TH GE,IPAD 6TH GEN 9.7-INCH,105,CN,WIWE=,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CA,VIKI\I,EMP - Regular,128
17.4,IPAD PRO 12.9-INCH 6,IPAD PRO 12.9-INCH 6TH GEN,142,US,YIWHKU2?,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,GB,VM]LO[,EMP - Regular,128
16.6.1,IPAD AIR 3RD GEN (WI,IPAD AIR 3RD GEN,86,CN,NIWKM9,EMP - Regular,64
17.3.1,IPHONE 12,IPHONE 12,70,JP,NWcEQIJS,EMP - Temporary,64
17.3,IPHONE 12,IPHONE 12,70,JP,QIPENIT[,EMP - Regular,64
17.3,IPHONE 11,IPHONE 11,72,TH,GIWVGRZ,EMP - Regular,64
17.3.1,IPAD PRO 11-INCH. 2N,IPAD PRO 11-INCH 2ND GEN,130,US,OM`F7,EMP - Regular,256
17.1.2,IPAD PRO 11-INCH. 2N,IPAD PRO 11-INCH 2ND GEN,130,AE,VIKIXU2,EMP - Regular,256
17.4,IPAD PRO 10.5-INCH,IPAD PRO 10.5-INCH,,DE,ZI\WSMB9,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,ZMKIXX2=,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,70,AR,IM[RGQ2;,EMP - Regular,64
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,US,HTUMU\T:,EMP - Regular,128
17.2,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,100,DE,KQUHKJX:,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,75,RU,SW\RU^B,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,US,WIVO9,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,US,VPJRGaFL,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,75,SV,JWW^P96>,EMP - Regular,128
17.1.2,IPHONE 11,IPHONE 11,72,PE,UWMVP929,EMP - Regular,64
17.4,IPHONE 11,IPHONE 11,77,GB,K]\XI,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,75,US,II[LG\M,EMP - Regular,128
17.0.3,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,D]NVS>,CW - Contractor,128
17.4,IPHONE 15,IPHONE 15,56,US,NW[FKZK,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,70,PL,NWVEXI2,EMP - Regular,64
17.3.1,IPHONE 12,IPHONE 12,75,US,GQcST`,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,QWUPK\K9,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,AR,SMMY`bJI,EMP - Regular,128
16.7,IPHONE 12,IPHONE 12,75,US,PI]L[ZT?,EMP - Regular,128
17.3.1,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,CH,JZRRJZP\,EMP - Regular,256
17.3.1,IPHONE XR,IPHONE XR,62,AU,FWWPUVI,EMP - Regular,64
17.0.3,IPAD AIR 3RD GEN (WI,IPAD AIR 3RD GEN,86,CN,]P^]799,EMP - Regular,64
17.4,IPHONE 12,IPHONE 12,75,CN,]PJR`92>,EMP - Regular,128
17.4,IPHONE XR,IPHONE XR,62,SG,MIUER]ES,EMP - Regular,64
17.4,IPHONE 12,IPHONE 12,75,US,D[QMYPT9,EMP - Regular,128
17.1.1,IPHONE 12,IPHONE 12,75,NI,VIWXGUBa,EMP - Regular,128
17.3.1,IPAD 7TH GEN 10.2-IN,IPAD 7TH GEN 10.2-INCH,93,CN,FIX]9?,EMP - Regular,128
17.0.3,IPHONE 11,IPHONE 11,,RU,VPRV_IFM,EMP - Regular,
16.7.6,IPHONE 8,IPHONE 8,71,US,MQN^NMO_,EMP - Regular,256
17.4,IPHONE 12,IPHONE 12,75,US,PKM,EMP - Regular,128
17.1.2,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,HU,EIUSMPB,EMP - Regular,64
17.3.1,IPHONE 11,IPHONE 11,77,RU,PM]PU^BU,EMP - Regular,128
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,KM[XLMM\,EMP - Regular,64
16.7.1,IPAD 8TH GEN 10.2-IN,IPAD 8TH GEN 10.2-INCH,,ZA,WQVQSQM\,EMP - Regular,128
17.2,IPHONE XR,IPHONE XR,62,US,MWWIYI4?,EMP - Regular,128
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,EI^IXI38,EMP - Temporary,64
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,VIYTKZF,EMP - Regular,128
17.4,IPHONE 15,IPHONE 15,56,UNKNOWN,XVTRU_O,Unknown,128
17.3.1,IPHONE 12,IPHONE 12,75,US,T]XGQS,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,CH,MIW^V,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,KWNP`QK9,EMP - Regular,128
17.4,IPAD 10.9-INCH 10TH,IPAD 10TH GEN 10.9-INCH,72,CN,OQS6<;,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,UNKNOWN,XVTRU_O,Unknown,128
17.3,IPHONE 14,IPHONE 14,61,CN,]PNRM`3:,EMP - Regular,128
17.4,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,US,KI[VOJ29,EMP - Regular,256
17.2.1,IPHONE 14,IPHONE 14,61,US,NI]LKZJ^,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,KWOJSI2;,EMP - Regular,128
17.3.1,IPHONE 15 PRO,IPHONE 15 PRO,,RU,QQNPYMOT,EMP - Long-term IA (LTIA),256
17.4,IPHONE 14,IPHONE 14,61,CN,V]WN:8,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,IE,RL`]KZN,EMP - Regular,128
17.3.1,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,100,DE,KI^QGVOR,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CH,UI\QOa,EMP - Regular,128
17.3.1,IPHONE 11,IPHONE 11,77,RU,NW_ERKO:,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CH,KM^WKZD,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,75,BR,PMWI`MTZ,EMP - Regular,128
16.1.1,IPHONE 12,IPHONE 12,75,ID,VQ]SX]TU,EMP - Regular,128
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,PM\WSMSU,EMP - Temporary,64
17.3.1,IPAD (9TH GENERATION,IPAD 9TH GEN,75,DE,YWPIRT8,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,US,WIbPU[69,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,US,O]LOK\UU,EMP - Regular,128
17.4,IPHONE 11,IPHONE 11,77,US,MI\STIH,EMP - Regular,128
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,KI\HKUJO,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,CH,G]W^]MJR,EMP - Regular,128
17.3.1,IPHONE 11,IPHONE 11,77,IN,QQ[QGTLT,EMP - Regular,128
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,KW[VO`N,EMP - Regular,64
17.3.1,IPHONE 13,IPHONE 13,64,KE,NQ[EHIB,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,US,IM[VGZJ^,EMP - Regular,128
17.4,IPAD PRO 12.9-INCH.,IPAD PRO 12.9-INCH,,US,OQZ98,EMP - Regular,256
17.3.1,IPHONE 12,IPHONE 12,75,MK,NWcYNIS^,EMP - Regular,128
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,PMR\TMS\,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,CH,]]VOKTMU,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,70,JP,XKQMJIL>,EMP - Regular,64
17.2,IPAD 10.9-INCH 10TH,IPAD 10TH GEN 10.9-INCH,72,MX,FI\XOTJ=,EMP - Regular,64
17.3.1,IPHONE 14,IPHONE 14,61,CR,JWW^GL7<,EMP - Regular,128
17.4,IPHONE 13 PRO MAX,IPHONE 13 PRO MAX,74,AU,VPJVSZ3=,EMP - Regular,128
17.1.2,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,UNKNOWN,XVTRU_O,Unknown,256
16.6.1,IPAD MINI 5TH GEN (W,IPAD MINI 5TH GEN,,UNKNOWN,XVTRU_O,Unknown,64
15.7.9,IPAD MINI 4,IPAD MINI 4TH GEN,,UNKNOWN,XVTRU_O,Unknown,16
15.8.1,IPAD MINI 4,IPAD MINI 4TH GEN,,UNKNOWN,XVTRU_O,Unknown,128
16.6.1,IPAD MINI 5TH GEN (W,IPAD MINI 5TH GEN,,UNKNOWN,XVTRU_O,Unknown,64
17.3.1,IPHONE 14,IPHONE 14,,US,PKOIKTZS,CW - Contractor,
16.7,IPHONE 12,IPHONE 12,70,CA,VQ_EQ]B;,EMP - Graduate / Post-Graduate,64
17.1.2,IPHONE 12,IPHONE 12,75,US,VIWHXINQ,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,FR,VIUMHIP,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,RU,]]KEXMWI,EMP - Regular,128
16.7,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,121,CH,VKQQY949,EMP - Regular,256
17.3,IPAD PRO 12.9-INCH 6,IPAD PRO 12.9-INCH 6TH GEN,135,US,PKLSSJE9,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,NMNPKaO,EMP - Regular,128
17.4,IPAD (9TH GENERATION,IPAD 9TH GEN,75,DE,GM[RKSJ,EMP - Regular,64
17.2.1,IPHONE 14,IPHONE 14,61,TN,EMW]KLEb,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,FW[XK[WK,EMP - Temporary,128
17.3.1,IPHONE 14,IPHONE 14,61,US,IWWXK[D\,EMP - Regular,128
17.2,IPAD PRO 11-INCH,IPAD PRO 11-INCH 1ST GEN,,GB,ZMUFGVLZ,EMP - Regular,64
17.4,IPHONE 14,IPHONE 14,61,DE,UQaW,EMP - Regular,128
17.2.1,IPHONE 14,IPHONE 14,61,DE,SWUEXK[S,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,67,TR,DabMRLJP,EMP - Regular,256
17.1.2,IPAD PRO 11-INCH,IPAD PRO 11-INCH 1ST GEN,128,US,YM[LKMDU,EMP - Regular,256
17.2.1,IPHONE 14,IPHONE 14,61,CH,JINL]QMU,CW - Consultant,128
16.6.1,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,UNKNOWN,XVTRU_O,Unknown,256
17.1.2,IPAD PRO 11-INCH. 2N,IPAD PRO 11-INCH 2ND GEN,,PL,MIPMKTTU,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,US,Z]J79,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CN,]PXYP@2,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,NI]VGVDX,EMP - Regular,128
17.2.1,IPHONE 14,IPHONE 14,61,US,PWWXKI29,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,FR,SM\XG\T,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,VQNFKZT9,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,LVLIQ9,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,67,TR,\]TWKTJ,EMP - Regular,256
17.4,IPHONE 14,IPHONE 14,61,GB,SM[I`[BI,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,VKQEKNO<,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,CH,]WUPG^,EMP - Regular,128
17.3.1,IPHONE 14 PRO,IPHONE 14 PRO,84,DE,UQLLZMU9,EMP - Regular,512
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,US,SMYTKZT;,EMP - Temporary,128
17.3.1,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,US,SMYTKZT;,EMP - Temporary,256
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,CH,JZR^`IGU,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,SNNMLNK;,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,NVJTKU2,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,70,PL,GIKVU_E9,EMP - Regular,64
17.4,IPAD (9TH GENERATION,IPAD 9TH GEN,75,CH,JIUYVXJT,EMP - Temporary,64
17.4,IPHONE 11,IPHONE 11,77,UNKNOWN,XVTRU_O,Unknown,128
17.3.1,IPHONE 14,IPHONE 14,61,GB,EI[VP,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,GB,LVWMY[H,EMP - Regular,128
17.4,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,121,CH,JI\TGZM9,EMP - Temporary,256
17.4,IPHONE 13,IPHONE 13,71,ZA,VQTLU[BQ,EMP - Regular,256
17.4,IPHONE 14,IPHONE 14,61,CH,VQWKNJ4<,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,FI,OIRRKR2,EMP - Regular,128
17.3.1,IPHONE XS,IPHONE XS,,PE,DO^MRT2:,CW - Managed Service,256
17.2.1,IPHONE 14,IPHONE 14,61,US,UWKIX\FV,EMP - Regular,128
17.3,IPHONE 11,IPHONE 11,77,SK,PMLEXT,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,CH,ZQUHP>,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,]IVSXIF?,EMP - Regular,128
17.3.1,IPAD (9TH GENERATION,IPAD 9TH GEN,75,CH,VQUZG[DI,EMP - Temporary,64
17.3.1,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,121,CH,L\XQ<,EMP - Long-term IA (LTIA),256
17.3.1,IPHONE 14,IPHONE 14,61,CH,L\XQ<,EMP - Long-term IA (LTIA),128
17.3,IPHONE 14,IPHONE 14,61,CN,MQJ]:,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,PIWHXIF,CW - Contractor,128
17.3.1,IPHONE 14,IPHONE 14,61,HR,PI[MTQD\,CW - Contractor,128
17.4,IPHONE 14,IPHONE 14,61,CN,]PJRMX6;,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,70,JP,UI_MS:,EMP - Regular,64
17.4,IPAD (9TH GENERATION,IPAD 9TH GEN,75,GB,D\TMT[L?,EMP - Regular,64
17.3.1,IPHONE 14,IPHONE 14,61,CH,T]]EO[I[,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,CA,EWRZOVN9,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,71,TR,L[RORQMU,EMP - Regular,256
16.3.1,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,100,DE,EMWMYKIT,EMP - Regular,128
16.7,IPHONE 14,IPHONE 14,61,PA,EM[QKWH,EMP - Regular,128
17.4,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,121,US,JZXWYMI,EMP - Regular,256
17.4,IPHONE 14,IPHONE 14,61,US,\IZYHU2,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,RS,OIWHYJFM,EMP - Regular,128
16.6.1,IPAD 8TH GEN 10.2-IN,IPAD 8TH GEN 10.2-INCH,,RU,UWVETWWI,EMP - Regular,
17.1.1,IPAD (9TH GENERATION,IPAD 9TH GEN,75,DE,EWWIY\FN,EMP - Regular,64
17.4,IPHONE 14,IPHONE 14,67,AE,EM[XUVU,EMP - Regular,256
16.7.6,IPHONE 8,IPHONE 8,57,DE,EITLYPN,EMP - Regular,64
17.4,IPHONE 14,IPHONE 14,61,CN,IIW\7>,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,CN,KIWG7;,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,71,SG,FPWKS,EMP - Regular,256
17.3.1,IPHONE 14,IPHONE 14,61,RS,NW\XOKN:,EMP - Regular,128
17.3.1,IPHONE 11,IPHONE 11,77,ZA,D]PYY\U;,CW - Managed Service,128
17.3.1,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,FR,OMLESa,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,FR,U]LLRMKK,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,MWQRP93<,EMP - Regular,128
17.4,IPAD PRO 12.9-INCH 6,IPAD PRO 12.9-INCH 6TH GEN,142,US,MWQRP93<,EMP - Regular,256
17.3.1,IPHONE 14,IPHONE 14,61,CH,EM[MYPBT,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,UWK]TZ,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,US,PW[VOU2;,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,CH,OWYI`]2,EMP - Temporary,128
17.2,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,121,CH,O]TSTQOQ,EMP - Regular,256
17.4,IPHONE 14,IPHONE 14,61,CH,E][OK\U\,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,75,ES,PI[XOVNL,CW - Contractor,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,KWNVZMSI,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CZ,HQLLTMSL,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,MJ[S]V,EMP - Regular,128
17.4,IPAD PRO 11-INCH,IPAD PRO 11-INCH 1ST GEN,128,CH,EM[EXLE9,CW - Consultant,256
16.7.1,IPHONE 8,IPHONE 8,57,AT,KWOWZMC:,EMP - Regular,64
17.1.2,IPAD 7TH GEN 10.2-IN,IPAD 7TH GEN 10.2-INCH,93,CN,OQL59?,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,V\RPRPBK,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,SK,YI[KU^Bb,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,V\^QVNU9,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,NWNTYMMP,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CA,T]RRZWS9,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CH,V\[EYILI,EMP - Regular,128
17.3.1,IPHONE 14 PRO MAX,IPHONE 14 PRO MAX,80,VN,QO^]KP:9,EMP - Regular,256
17.3.1,IPHONE 13,IPHONE 13,64,CH,SQWXUK28,EMP - Regular,128
17.3.1,IPAD (9TH GENERATION,IPAD 9TH GEN,75,CN,ZMRX<,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,CA,K]JTGaBN,EMP - Regular,128
17.4,IPAD AIR 4TH GEN (WI,IPAD AIR 4TH GEN,,GB,ZWXHK9,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,CH,VQWKY95<,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,SI]MRS4,EMP - Regular,128
17.3,IPHONE 14,IPHONE 14,61,CN,]PNRS,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,46,DE,NWLLS:1,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,SK,VUJVOSPI,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,SK,NW\XGVPb,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CH,ETJRQX4,EMP - Regular,128
17.4,IPAD (9TH GENERATION,IPAD 9TH GEN,84,PL,OMUM]ITX,EMP - Regular,256
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,EQNVHQD\,EMP - Regular,128
17.3.1,IPAD PRO 12.9-INCH 5,IPAD PRO 12.9-INCH 5TH GEN,,CH,JIKVU^T[,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,CA,IW^VTQFZ,EMP - Regular,128
17.2.1,IPHONE XR,IPHONE XR,62,US,VIQE\QB,EMP - Long-term IA (LTIA),128
17.4,IPHONE 13,IPHONE 13,64,US,MUXJLIU,EMP - Regular,128
16.7.6,IPAD 9.7-INCH. 5TH G,IPAD 5TH GEN 9.7-INCH,,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE 13,IPHONE 13,64,US,KI^WSIOR,EMP - Regular,128
17.3.1,IPHONE 14 PRO,IPHONE 14 PRO,71,US,MMWIKX,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,CH,EWbIXO,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,NO,OIWK\WMZ,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,VKQQO\G<,EMP - Regular,128
16.7,IPHONE XR,IPHONE XR,62,AU,ZI]XS:,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,CH,PINGNTS9,CW - Contractor,128
17.3.1,IPHONE XR,IPHONE XR,62,GB,EM\PORBU,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,MX,JWW^P93?,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,EIRPKaC@,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,EILONID9,EMP - Regular,128
17.3.1,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,121,US,FWYTOVHZ,EMP - Regular,256
17.4,IPHONE 12,IPHONE 12,70,PL,M][IQJ,EMP - Regular,64
17.4,IPAD (9TH GENERATION,IPAD 9TH GEN,75,DE,U]MSRNG,EMP - Regular,64
17.4,IPHONE 13,IPHONE 13,64,FR,ITXVKVU^,EMP - Regular,128
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,PL,UQ]^KVD,EMP - Regular,64
17.3.1,IPHONE 12,IPHONE 12,75,MK,PQ]I\[LI,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,CH,PIbSXIMK,EMP - Regular,128
17.4,IPAD PRO 12.9-INCH 5,IPAD PRO 12.9-INCH 5TH GEN,,CH,STX^TMSI,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,ES,EI[GUI,EMP - Regular,128
17.4,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,US,EMUPOVB,EMP - Regular,256
16.1.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,US,JQUQUZM9,EMP - Regular,128
17.3.1,IPHONE XR,IPHONE XR,62,HK,OIVL9,EMP - Temporary,128
17.3.1,IPHONE 13,IPHONE 13,64,GB,VQJQGSS,EMP - Regular,128
16.1.1,IPHONE 14,IPHONE 14,61,US,OI^KKZL,EMP - Regular,128
17.2.1,IPHONE 14,IPHONE 14,61,CH,UMMMTOK^,EMP - Regular,128
17.3.1,IPHONE 11,IPHONE 11,72,CO,DUJ]G^JL,EMP - Regular,64
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,OMQQGVN>,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,ES,GMOV[\S9,EMP - Regular,128
17.2,IPAD PRO 11-INCH,IPAD PRO 11-INCH 1ST GEN,128,CH,NMUPKZG<,EMP - Regular,256
17.2.1,IPHONE 13,IPHONE 13,64,GB,ZWXHQ97,EMP - Regular,128
17.3,IPHONE 11,IPHONE 11,72,TH,X\]ESINV,EMP - Regular,64
17.3.1,IPHONE 14 PLUS,IPHONE 14 PLUS,75,,EI[EZQUZ,CW - Contractor,256
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,IQ\GN\29,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,PI[GJ,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,V]WK],EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,PW\LXMGU,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,PIPMKZB\,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,CR,T]RNGVN:,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,CH,VKQQS93;,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,VWUXGVO9,EMP - Regular,128
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,ZQULKTH9,EMP - Regular,64
17.4,IPHONE 14,IPHONE 14,61,US,NTJRIIT\,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,ES,HXRJGVJ^,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,TW,FPNRG>1,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,CH,E]NVQQN,CW - Contractor,128
17.2.1,IPHONE 13,IPHONE 13,64,US,NIW]KM,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,NIUZKZB[,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,BR,VW^WGL6,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CA,[]\;8,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,CH,NI[EMSJM,EMP - Regular,128
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,62,US,]MVIZZBJ,EMP - Regular,128
17.4,IPHONE 11,IPHONE 11,77,GB,SWYIX9,EMP - Regular,128
16.7,IPHONE 12,IPHONE 12,75,CH,DVPEXQN:,EMP - Regular,128
16.7.2,IPHONE 12,IPHONE 12,,ES,JWW^GL79,EMP - Regular,
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,UIYTZ,EMP - Regular,64
17.3,IPHONE 12,IPHONE 12,,IT,IZJRW]JT,EMP - Regular,
17.3.1,IPHONE 12,IPHONE 12,75,IT,EQJRIISI,EMP - Regular,128
17.4,IPAD AIR 4TH GEN (WI,IPAD AIR 4TH GEN,,TW,OQWG:8,EMP - Regular,256
17.4,IPHONE 12,IPHONE 12,75,CH,V\RIMMQ9,EMP - Regular,128
16.7.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,GMWKRMSU,EMP - Regular,64
